User ID	Joke ID	Rating
418	63	-4.56
418	64	8.74
418	65	2.52
418	66	0.78
418	67	8.5
418	68	8.64
418	69	8.5
418	85	3.5
418	91	1.94
418	93	5.19
418	95	5.05
419	0	9.03
419	1	6.75
419	2	1.36
419	3	-9.17
419	4	8.64
419	5	7.91
419	6	-8.69
419	7	6.02
419	8	8.79
419	9	8.06
419	10	-0.49
419	11	4.13
419	12	4.71
419	13	9.08
419	14	4.71
419	15	-8.88
419	16	-5.44
419	17	-0.39
419	18	-6.55
419	19	2.43
419	20	8.4
419	21	5.39
419	22	5.34
419	23	-7.09
419	24	8.16
419	25	1.55
419	26	6.12
419	27	9.08
419	28	8.88
419	29	-3.83
419	30	8.83
419	31	8.69
419	32	-7.48
419	33	-2.33
419	34	8.11
419	35	4.42
419	36	-9.17
419	37	7.04
419	38	8.16
419	39	8.45
419	40	1.84
419	41	8.69
419	42	-7.52
419	43	-5.97
419	44	8.16
419	45	8.11
419	46	8.83
419	47	6.41
419	48	8.69
419	49	2.62
419	50	2.67
419	51	4.9
419	52	8.5
419	53	8.45
419	54	8.35
419	55	8.88
419	56	-8.11
419	57	-5.78
419	58	3.64
419	59	-9.03
419	60	8.69
419	61	8.54
419	62	1.02
419	63	8.54
419	64	8.54
419	65	-0.05
419	66	8.11
419	67	8.54
419	68	7.23
419	69	5.68
419	85	-0.39
419	87	8.2
420	4	-4.37
420	6	-2.72
420	7	-2.33
420	11	2.23
420	12	-3.83
420	13	0.97
420	14	-1.84
420	15	-6.6
420	16	-6.84
420	17	-4.03
420	18	-6.26
420	19	-6.89
420	20	-5.19
420	21	-4.51
420	22	-4.42
420	24	-3.01
420	25	-3.98
420	26	8.16
420	27	5.29
420	28	0.19
420	30	7.38
420	31	5.29
420	33	-4.9
420	34	2.67
420	35	-9.76
420	37	2.38
420	38	-6.8
420	39	-7.09
420	40	-4.56
420	41	-4.56
420	44	-0.24
420	45	-5.0
420	46	-4.13
420	47	4.17
420	48	-4.85
420	49	2.72
420	52	0.73
420	53	-4.61
420	55	3.06
420	56	-2.72
420	60	2.91
420	61	0.58
420	62	-4.42
420	64	-4.03
420	65	0.24
420	67	3.3
420	68	8.59
420	69	-5.58
420	97	-4.22
421	0	-0.44
421	1	0.29
421	2	-0.29
421	3	-6.75
421	4	-0.58
421	5	1.94
421	6	-0.15
421	7	-7.77
421	8	-0.92
421	9	-0.78
421	10	2.57
421	11	2.62
421	12	1.26
421	13	-1.41
421	14	-0.73
421	15	-3.2
421	16	0.63
421	17	-2.72
421	18	1.94
421	19	1.07
421	20	0.05
421	21	-0.24
421	22	1.7
421	23	-3.4
421	24	1.17
421	25	1.07
421	26	0.73
421	27	3.5
421	28	3.16
421	29	-0.92
421	30	0.0
421	31	4.66
421	32	-0.58
421	33	-3.45
421	34	3.35
421	35	2.43
421	36	-7.52
421	37	1.02
421	38	-1.65
421	39	-0.92
421	40	-1.7
421	41	2.91
421	42	1.41
421	43	-2.86
421	44	3.88
421	45	-0.05
421	46	8.45
421	47	4.61
421	48	4.22
421	49	5.58
421	50	-2.82
421	51	0.15
421	52	2.86
421	53	4.81
421	54	2.77
421	55	1.12
421	56	-0.87
421	57	-3.98
421	58	0.97
421	59	3.69
421	60	1.65
421	61	3.54
421	62	7.86
421	63	-2.04
421	64	3.5
421	65	3.25
421	66	-1.6
421	67	2.43
421	68	2.33
421	69	1.07
421	72	0.83
421	82	-2.23
421	93	0.73
421	98	0.24
421	99	0.68
422	0	3.79
422	1	4.56
422	2	5.92
422	3	-0.29
422	4	2.62
422	5	4.56
422	6	0.68
422	7	-7.28
422	8	-0.29
422	9	3.01
422	10	5.73
422	11	4.95
422	12	-0.29
422	13	4.95
422	14	-6.31
422	15	-6.89
422	16	-0.29
422	17	-9.42
422	18	1.07
422	19	-0.29
422	20	5.34
422	21	5.73
422	22	4.76
422	23	-1.46
422	24	4.56
422	25	4.56
422	26	6.5
422	27	0.49
422	28	5.92
422	29	3.98
422	30	8.64
422	31	7.67
422	32	-0.29
422	33	5.15
422	34	4.37
422	35	3.98
422	36	-0.29
422	37	6.12
422	38	4.95
422	39	4.37
422	40	-0.29
422	41	4.17
422	42	0.49
422	43	-1.65
422	44	4.95
422	45	5.15
422	46	3.98
422	47	5.92
422	48	5.92
422	49	1.65
422	50	3.79
422	51	5.15
422	52	5.73
422	53	2.82
422	54	2.04
422	55	4.37
422	56	-0.29
422	57	-0.29
422	58	2.04
422	59	0.87
422	60	4.37
422	61	6.12
422	62	3.2
422	63	-0.29
422	64	4.37
422	65	5.15
422	66	1.26
422	67	2.82
422	68	4.76
422	69	4.37
422	70	-4.76
422	71	6.7
422	72	-0.29
422	73	-0.29
422	74	3.2
422	75	3.4
422	76	-0.29
422	77	4.37
422	78	-0.29
422	79	6.12
422	80	2.82
422	81	-0.29
422	82	4.37
422	83	3.01
422	84	4.37
422	85	-3.98
422	86	4.17
422	87	-6.7
422	88	8.83
422	89	-9.42
422	90	-0.29
422	91	-0.29
422	92	6.12
422	93	-0.29
422	94	4.37
422	95	-7.86
422	96	-0.29
422	97	3.01
422	98	-6.31
422	99	7.28
423	0	6.46
423	1	8.98
423	2	4.76
423	3	-1.7
423	4	-9.71
423	5	-9.32
423	6	5.19
423	7	5.0
423	8	7.86
423	9	9.32
423	10	2.18
423	11	3.79
423	12	2.14
423	13	2.67
423	14	8.98
423	15	0.15
423	16	-6.07
423	17	9.27
423	18	1.26
423	19	5.19
423	20	-9.76
423	21	1.7
423	22	2.57
423	23	-2.91
423	24	-6.31
423	25	-9.95
423	26	1.36
423	27	2.28
423	28	-0.39
423	29	-9.51
423	30	-2.33
423	31	1.12
423	32	-3.25
423	33	4.76
423	34	7.48
423	35	2.23
423	36	4.22
423	37	9.27
423	38	-9.76
423	39	-0.34
423	40	-9.76
423	41	6.99
423	42	-9.61
423	43	-5.87
423	44	-5.39
423	45	-9.76
423	46	-7.57
423	47	-9.76
423	48	2.23
423	49	2.77
423	50	-9.76
423	51	-9.95
423	52	-7.82
423	53	1.5
423	54	-9.81
423	55	-6.41
423	56	7.09
423	57	-3.54
423	58	0.63
423	59	1.02
423	60	1.26
423	61	9.27
423	62	-6.99
423	63	-0.29
423	64	-9.76
423	65	0.87
423	66	-7.28
423	67	9.08
423	68	-5.73
423	69	-9.76
423	70	-9.85
424	0	-7.09
424	1	-3.45
424	2	-6.84
424	4	3.35
424	5	2.43
424	6	-6.5
424	7	0.15
424	9	-6.7
424	10	0.19
424	11	2.48
424	12	-0.29
424	13	5.49
424	14	-0.15
424	15	-2.86
424	16	-1.94
424	17	1.75
424	18	1.17
424	19	3.11
424	20	3.4
424	21	-6.41
424	22	-1.36
424	23	0.15
424	24	3.5
424	25	1.99
424	26	3.25
424	27	4.27
424	28	5.53
424	29	1.84
424	30	4.08
424	31	4.47
424	33	3.01
424	34	6.26
424	35	0.24
424	37	2.33
424	38	4.56
424	39	5.58
424	40	-0.34
424	41	1.55
424	42	0.0
424	43	-4.22
424	44	1.55
424	45	-3.35
424	46	5.83
424	47	-3.5
424	48	7.23
424	49	6.65
424	50	1.21
424	51	1.36
424	52	5.83
424	53	5.78
424	54	-0.19
424	55	1.94
424	58	2.86
424	60	3.59
424	61	6.99
424	62	-5.49
424	63	4.22
424	64	5.29
424	65	6.17
424	67	6.5
424	68	4.03
424	69	-2.72
424	77	3.4
424	79	1.99
425	0	-7.86
425	1	-0.29
425	2	2.82
425	3	-0.29
425	4	-3.98
425	5	9.03
425	6	-7.67
425	7	-7.86
425	8	-0.29
425	9	0.49
425	10	2.82
425	11	4.17
425	12	3.79
425	13	8.83
425	14	-9.42
425	15	-7.86
425	16	-3.79
425	17	-0.29
425	18	-7.86
425	19	-7.86
425	20	2.04
425	21	-4.56
425	22	4.17
425	23	1.46
425	24	4.17
425	25	4.17
425	26	9.22
425	27	-6.7
425	28	-0.29
425	29	1.07
425	30	9.03
425	31	-6.31
425	32	-0.29
425	33	-0.29
425	34	-7.86
425	35	5.73
425	36	-4.56
425	37	-1.84
425	38	6.89
425	39	-6.7
425	40	-9.42
425	41	-0.29
425	42	-0.29
425	43	-0.87
425	44	-0.29
425	45	4.37
425	46	3.01
425	47	-0.29
425	48	5.92
425	49	1.65
425	50	-0.29
425	51	-3.2
425	52	-0.29
425	53	6.12
425	54	1.07
425	55	7.48
425	56	-0.29
425	57	-6.7
425	58	-0.29
425	59	-6.5
425	60	8.83
425	61	0.87
425	62	-6.12
425	63	-0.29
425	64	5.92
425	65	5.92
425	66	3.01
425	67	-0.29
425	68	7.48
425	69	1.07
425	70	-9.81
425	88	-3.2
426	0	9.13
426	1	8.3
426	2	9.32
426	3	9.17
426	4	4.03
426	5	9.22
426	6	6.55
426	7	1.07
426	9	8.88
426	10	9.22
426	11	7.38
426	12	3.98
426	13	7.72
426	14	-5.97
426	15	-5.78
426	16	-8.69
426	17	3.54
426	18	6.8
426	19	-5.15
426	20	7.82
426	21	8.16
426	22	1.02
426	23	-3.11
426	24	7.48
426	25	4.37
426	26	-0.34
426	27	5.63
426	28	1.21
426	30	6.7
426	31	7.62
426	32	2.23
426	33	5.87
426	34	7.14
426	35	7.96
426	37	7.23
426	38	0.53
426	39	5.92
426	40	6.41
426	41	6.84
426	42	8.69
426	43	-2.77
426	44	0.73
426	45	6.5
426	46	7.62
426	47	6.84
426	48	6.75
426	49	7.48
426	51	8.59
426	52	3.59
426	53	7.96
426	54	7.28
426	55	6.5
426	56	6.89
426	58	7.77
426	59	1.21
426	60	9.22
426	61	6.89
426	62	-3.88
426	63	2.72
426	64	8.01
426	65	6.55
426	66	0.49
426	67	7.72
426	68	8.83
426	69	0.92
426	77	6.02
426	82	0.34
426	89	4.71
427	0	-8.69
427	1	2.23
427	2	5.19
427	3	1.26
427	4	1.7
427	5	0.78
427	6	0.73
427	7	-9.08
427	8	-9.17
427	9	-8.3
427	10	-9.56
427	11	-4.71
427	12	-9.03
427	13	5.87
427	14	7.96
427	15	-8.4
427	16	-2.77
427	17	-8.88
427	18	3.88
427	19	-3.2
427	20	7.67
427	21	1.31
427	22	-2.77
427	23	-9.27
427	24	6.21
427	25	3.11
427	26	-6.84
427	27	-3.98
427	28	8.88
427	29	5.73
427	30	6.26
427	31	8.98
427	32	-8.93
427	33	-9.56
427	34	4.13
427	35	3.64
427	36	-8.74
427	37	-1.6
427	38	2.86
427	39	8.06
427	40	-8.45
427	41	3.88
427	42	-8.83
427	43	-9.76
427	44	8.69
427	45	-9.61
427	46	0.87
427	47	-0.73
427	48	8.5
427	49	-8.4
427	50	7.72
427	51	-0.49
427	52	0.15
427	53	0.97
427	54	-9.27
427	55	9.17
427	56	-9.32
427	57	-8.54
427	58	-9.13
427	59	-9.22
427	60	1.46
427	61	3.5
427	62	6.8
427	63	-8.98
427	64	7.33
427	65	8.35
427	66	-9.37
427	67	2.18
427	68	8.69
427	69	-0.29
427	70	5.29
427	71	2.96
427	72	-4.51
427	73	-9.03
427	74	8.54
427	75	8.06
427	76	7.43
427	77	7.91
427	78	3.01
427	79	8.69
427	80	-3.74
427	81	3.93
427	82	7.43
427	83	3.59
427	84	7.86
427	85	-1.7
427	86	3.45
427	87	-3.45
427	88	7.48
427	89	-5.92
427	90	-8.64
427	91	7.48
427	92	-4.27
427	93	-8.59
427	94	-4.51
427	95	-9.37
427	96	5.63
427	97	8.06
427	98	-7.14
427	99	8.11
428	0	1.8
428	1	0.63
428	2	-0.68
428	3	-0.1
428	4	0.92
428	5	0.49
428	6	1.65
428	7	0.63
428	8	0.05
428	9	-0.24
428	10	-0.24
428	11	0.34
428	12	-3.88
428	13	0.78
428	14	-1.84
428	15	0.05
428	16	-0.39
428	17	0.92
428	18	1.5
428	19	1.5
428	20	-0.24
428	21	-0.1
428	22	0.78
428	23	0.19
428	24	2.23
428	25	0.63
428	26	0.19
428	27	2.82
428	28	-0.1
428	29	-0.24
428	30	-1.12
428	31	1.8
428	32	-0.1
428	33	-0.53
428	34	2.09
428	35	2.67
428	36	1.94
428	37	2.23
428	38	0.78
428	39	0.92
428	40	1.21
428	41	1.94
428	42	0.92
428	43	-0.24
428	44	-0.1
428	45	1.36
428	46	2.96
428	47	2.38
428	48	0.49
428	49	2.82
428	50	-0.68
428	51	-1.55
428	52	2.38
428	53	0.78
428	54	0.19
428	55	1.07
428	56	0.19
428	57	0.63
428	58	0.78
428	59	1.07
428	60	0.34
428	61	2.67
428	62	2.52
428	63	0.78
428	64	2.67
428	65	1.21
428	66	2.09
428	67	1.65
428	68	2.52
428	69	2.67
428	80	3.25
428	82	1.07
428	84	-0.53
428	92	3.54
429	0	6.84
429	1	-6.36
429	4	0.29
429	6	-2.57
429	7	-2.04
429	9	5.63
429	12	-6.7
429	14	-7.48
429	15	-7.48
429	16	-6.8
429	17	0.73
429	18	-5.63
429	19	-2.43
429	20	4.51
429	24	1.99
429	25	6.84
429	26	3.35
429	27	0.92
429	28	5.87
429	30	2.67
429	31	-1.31
429	33	1.75
429	34	6.84
429	35	8.16
429	41	0.87
429	45	-1.7
429	47	-3.59
429	48	-5.1
429	49	6.31
429	50	1.55
429	52	5.34
429	55	4.61
429	61	2.28
429	62	-4.95
429	64	7.91
429	65	1.26
429	67	-0.39
429	68	1.94
429	70	-9.08
429	77	-4.56
429	96	3.35
430	0	0.1
430	1	7.57
430	2	-4.22
430	3	-8.83
430	4	-2.86
430	5	-5.58
430	6	6.75
430	7	1.94
430	8	-7.96
430	9	5.58
430	10	1.94
430	11	-2.62
430	12	7.18
430	13	1.65
430	14	-3.79
430	15	-9.17
430	16	1.94
430	17	3.54
430	18	-7.18
430	19	-6.84
430	20	8.83
430	21	-6.12
430	22	-1.17
430	23	-9.81
430	24	6.6
430	25	3.69
430	26	6.31
430	27	0.19
430	28	8.64
430	29	-9.81
430	30	9.37
430	31	5.19
430	32	-8.06
430	33	1.36
430	34	7.86
430	35	6.17
430	36	-4.95
430	37	8.79
430	38	-5.68
430	39	-5.19
430	40	5.78
430	41	7.23
430	42	-7.62
430	43	-9.47
430	44	-3.45
430	45	7.62
430	46	-2.62
430	47	1.7
430	48	8.4
430	49	8.74
430	50	-8.2
430	51	-1.89
430	52	5.68
430	53	3.54
430	54	4.03
430	55	5.92
430	56	-5.1
430	57	-9.37
430	58	-3.54
430	59	-3.64
430	60	3.59
430	61	5.97
430	62	-0.53
430	63	7.28
430	64	5.92
430	65	1.6
430	66	-7.91
430	67	2.18
430	68	5.78
430	69	-7.28
430	80	6.94
430	92	-5.63
431	0	6.89
431	1	2.82
431	2	0.53
431	3	5.15
431	4	2.14
431	5	4.51
431	6	2.91
431	7	-3.98
431	8	3.59
431	9	4.81
431	10	4.61
431	11	5.83
431	12	-5.68
431	13	6.6
431	14	-4.32
431	15	3.11
431	16	0.68
431	17	-4.9
431	18	0.92
431	19	5.44
431	20	8.25
431	21	5.0
431	22	-2.09
431	23	6.99
431	24	5.39
431	25	6.36
431	26	4.71
431	27	3.88
431	28	5.78
431	29	-0.78
431	30	7.62
431	31	-5.29
431	32	-1.6
431	33	5.29
431	34	6.02
431	35	-0.24
431	36	1.7
431	37	4.32
431	38	5.58
431	39	0.19
431	40	8.54
431	41	5.0
431	42	5.58
431	43	7.43
431	44	6.31
431	45	-0.39
431	46	-2.86
431	47	2.48
431	48	-1.55
431	49	4.32
431	50	1.17
431	51	4.47
431	52	3.79
431	53	-6.99
431	54	7.28
431	55	7.28
431	56	6.6
431	57	-4.95
431	58	3.83
431	59	-4.76
431	60	2.62
431	61	4.76
431	62	3.93
431	63	3.59
431	64	6.8
431	65	6.75
431	66	1.65
431	67	-0.92
431	68	5.44
431	69	3.93
431	70	0.68
431	81	1.75
431	82	5.78
431	83	-0.19
431	84	2.04
431	85	5.49
431	86	4.56
431	87	0.73
431	88	0.49
431	89	0.34
431	90	-2.04
431	91	4.56
431	92	-2.38
431	93	7.62
431	94	6.5
431	95	5.05
431	96	6.99
431	97	6.5
431	98	-4.47
431	99	8.2
432	0	-0.58
432	1	-2.72
432	2	6.7
432	3	3.93
432	4	-8.54
432	5	-0.68
432	6	-0.49
432	7	-3.06
432	8	1.6
432	9	8.45
432	10	0.05
432	11	3.5
432	12	-9.32
432	13	1.65
432	14	-9.13
432	15	8.2
432	16	-1.41
432	17	5.0
432	18	-9.03
432	19	-6.84
432	20	0.0
432	21	2.43
432	22	-0.49
432	23	1.46
432	24	4.95
432	25	-8.3
432	26	-0.15
432	27	4.37
432	28	-0.05
432	29	8.93
432	30	8.88
432	31	-5.83
432	32	4.08
432	33	8.25
432	34	3.16
432	35	4.22
432	36	9.13
432	37	8.45
432	38	9.08
432	39	-4.61
432	40	0.68
432	41	8.69
432	42	1.8
432	43	-1.31
432	44	8.59
432	45	9.03
432	46	8.3
432	47	2.14
432	48	8.83
432	49	8.83
432	50	-0.53
432	51	-0.39
432	52	6.41
432	53	8.01
432	54	0.39
432	55	8.88
432	56	-0.49
432	57	-8.74
432	58	2.14
432	59	-0.44
432	60	8.74
432	61	8.83
432	62	8.45
432	63	-9.17
432	64	9.08
432	65	8.83
432	66	5.19
432	67	-2.04
432	68	8.11
432	69	-0.63
432	70	-1.41
432	71	4.66
432	72	2.77
432	73	1.55
432	74	-1.65
432	75	4.08
432	76	3.54
432	77	3.83
432	78	1.31
432	79	1.41
432	80	-9.13
432	81	5.92
432	82	8.88
432	83	-0.68
432	84	-0.83
432	85	-0.34
432	86	7.77
432	87	6.65
432	88	7.62
432	89	1.07
432	90	7.82
432	91	7.91
432	92	8.5
432	93	-0.19
432	94	7.43
432	95	4.27
432	96	6.99
432	97	7.82
432	98	1.5
432	99	2.48
433	0	-8.01
433	1	-8.83
433	2	-8.01
433	3	-8.01
433	4	-0.92
433	5	-6.12
433	6	-8.79
433	7	-6.46
433	9	-2.33
433	10	-7.43
433	11	2.33
433	12	-6.5
433	13	-7.82
433	14	-3.06
433	15	-9.42
433	16	-6.65
433	17	1.21
433	18	-1.31
433	19	-3.59
433	20	-8.93
433	21	-0.73
433	22	-6.21
433	24	-8.54
433	25	-7.33
433	26	3.93
433	27	1.99
433	28	-7.14
433	29	-7.91
433	30	-6.41
433	31	2.67
433	33	-8.4
433	34	-4.71
433	35	-5.05
433	36	-7.96
433	37	-7.48
433	38	-7.18
433	39	2.72
433	40	-6.99
433	41	-8.2
433	42	-7.52
433	43	-6.99
433	44	-6.65
433	45	0.05
433	46	-6.6
433	47	-7.18
433	48	-8.83
433	49	0.34
433	50	-8.06
433	51	-8.5
433	52	-9.47
433	53	-8.88
433	54	-6.99
433	55	-7.14
433	58	-7.96
433	59	-8.01
433	60	-4.32
433	61	-1.99
433	62	-2.04
433	64	-6.17
433	65	-7.72
433	66	-0.97
433	67	-8.45
433	68	-6.65
433	69	-5.53
433	71	2.23
433	81	-5.97
433	93	-3.2
434	0	4.61
434	1	-8.11
434	2	-7.23
434	3	-5.1
434	4	-8.69
434	5	5.39
434	6	8.93
434	7	3.01
434	8	3.45
434	9	-0.78
434	10	4.51
434	11	2.62
434	12	-8.83
434	13	-4.95
434	14	5.68
434	15	-8.54
434	16	3.74
434	17	4.08
434	18	4.85
434	19	-0.58
434	20	2.77
434	21	5.0
434	22	4.61
434	23	3.3
434	24	3.69
434	25	-8.06
434	26	5.49
434	27	4.9
434	28	5.05
434	29	2.48
434	30	-5.44
434	31	6.46
434	32	4.13
434	33	3.98
434	34	6.02
434	35	-0.63
434	36	5.24
434	37	6.84
434	38	-0.63
434	39	5.87
434	40	3.59
434	41	5.73
434	42	3.83
434	43	-0.73
434	44	5.68
434	45	4.85
434	46	5.44
434	47	5.24
434	48	-5.87
434	49	8.5
434	50	-8.35
434	51	-9.22
434	52	6.5
434	53	7.67
434	54	4.9
434	55	2.82
434	56	4.37
434	57	5.24
434	58	-0.53
434	59	4.9
434	60	4.37
434	61	4.42
434	62	5.68
434	63	3.98
434	64	-0.49
434	65	5.92
434	66	3.25
434	67	-0.58
434	68	5.53
434	69	5.29
434	70	-6.6
434	71	4.95
434	72	-9.85
434	73	4.56
434	74	6.65
434	75	6.89
434	76	2.43
434	77	5.19
434	78	1.41
434	79	-9.61
434	80	3.4
434	81	3.98
434	82	5.68
434	83	3.83
434	84	5.73
434	85	3.54
434	86	6.41
434	87	4.37
434	88	9.17
434	89	3.5
434	90	5.1
434	91	4.37
434	92	4.71
434	93	5.05
434	94	6.99
434	95	5.19
434	96	6.26
434	97	-9.61
434	98	2.77
434	99	-8.59
435	0	-1.26
435	1	1.07
435	2	-0.29
435	4	-5.15
435	6	-4.76
435	7	-8.64
435	9	-0.29
435	10	-0.29
435	12	-6.31
435	14	-1.26
435	15	-4.76
435	16	-0.29
435	17	-1.84
435	18	-5.34
435	19	-5.34
435	20	-0.29
435	21	-0.29
435	22	-0.29
435	23	-0.29
435	24	0.49
435	25	0.49
435	26	2.43
435	27	-2.43
435	28	2.82
435	29	-0.29
435	30	-0.29
435	31	0.87
435	33	-0.29
435	34	-0.29
435	35	-0.29
435	36	-2.43
435	37	-0.29
435	38	1.07
435	39	1.84
435	40	-0.29
435	41	-0.29
435	43	-0.29
435	44	-0.29
435	45	-0.29
435	46	-5.15
435	47	0.68
435	48	-0.29
435	49	0.68
435	50	-0.29
435	51	-0.29
435	52	3.01
435	53	-0.29
435	54	0.1
435	55	2.43
435	59	-0.29
435	60	2.04
435	61	1.07
435	62	0.49
435	64	-0.29
435	65	0.49
435	67	-2.04
435	68	0.87
435	69	-0.29
435	77	-0.29
435	95	-0.29
435	97	1.26
436	0	-6.41
436	1	-6.36
436	2	-4.56
436	3	-4.9
436	4	-6.6
436	5	-6.41
436	6	-7.33
436	7	-7.43
436	8	-6.36
436	9	-6.31
436	10	-6.36
436	11	-7.04
436	12	-7.43
436	13	0.63
436	14	0.68
436	15	-6.46
436	16	-4.9
436	17	-4.85
436	18	-6.31
436	19	-6.75
436	20	-0.29
436	21	-7.33
436	22	-6.75
436	23	-6.99
436	24	-7.14
436	25	-7.18
436	26	-6.84
436	27	-2.18
436	28	-0.24
436	29	-7.48
436	30	-0.49
436	31	4.71
436	32	-6.36
436	33	-0.34
436	34	4.76
436	35	-1.6
436	36	-6.31
436	37	-6.7
436	38	-7.77
436	39	-7.91
436	40	-6.36
436	41	-7.57
436	42	-6.36
436	43	-6.36
436	44	-6.99
436	45	-1.36
436	46	-7.62
436	47	-1.41
436	48	-7.28
436	49	4.32
436	50	-6.36
436	51	-6.36
436	52	5.63
436	53	-3.25
436	54	-6.36
436	55	-8.11
436	56	-6.41
436	57	-7.04
436	58	-2.57
436	59	-4.08
436	60	-6.84
436	61	-7.43
436	62	-4.66
436	63	-2.96
436	64	4.56
436	65	4.51
436	66	-7.23
436	67	-7.18
436	68	-7.33
436	69	-6.8
436	76	-6.7
436	85	-5.34
436	86	-0.29
436	87	-5.44
436	88	-7.43
436	89	-6.8
436	90	-3.98
436	91	-5.92
436	92	-5.78
436	93	-5.53
436	94	-7.33
436	95	-7.28
436	96	-7.33
436	97	-7.18
436	98	-7.23
436	99	-6.02
437	0	2.52
437	1	9.03
437	2	6.26
437	3	3.2
437	4	2.48
437	5	6.5
437	6	-4.76
437	7	5.1
437	8	3.16
437	9	8.3
437	10	8.01
437	11	8.79
437	12	-4.17
437	13	5.78
437	14	4.61
437	15	-9.08
437	16	1.7
437	17	-9.76
437	18	1.21
437	19	9.22
437	20	8.06
437	21	8.64
437	22	3.98
437	23	2.28
437	24	5.0
437	25	4.17
437	26	5.15
437	27	8.83
437	28	8.88
437	29	6.65
437	30	8.4
437	31	1.84
437	32	1.46
437	33	7.28
437	34	3.16
437	35	5.0
437	36	7.33
437	37	4.76
437	38	1.07
437	39	2.28
437	40	6.99
437	41	6.89
437	42	5.53
437	43	2.67
437	44	4.71
437	45	9.13
437	46	2.77
437	47	1.84
437	48	7.23
437	49	5.83
437	50	4.95
437	51	2.04
437	52	8.79
437	53	8.35
437	54	7.28
437	55	2.91
437	56	3.74
437	57	2.28
437	58	3.3
437	59	3.74
437	60	9.27
437	61	2.86
437	62	4.03
437	63	6.02
437	64	7.72
437	65	4.22
437	66	9.03
437	67	8.93
437	68	7.28
437	69	4.76
437	70	4.17
437	71	-0.29
437	72	4.27
437	73	0.83
437	74	0.83
437	75	5.78
437	76	3.64
437	77	-2.18
437	78	-3.01
437	79	4.76
437	80	9.13
437	81	4.71
437	82	3.69
437	83	0.92
437	84	1.5
437	85	-0.29
437	86	7.86
437	87	-0.44
437	88	4.32
437	89	8.3
437	90	6.41
437	91	2.48
437	92	-0.34
437	93	3.3
437	94	-8.4
437	95	-9.17
437	96	-9.51
437	97	3.74
437	98	7.04
437	99	7.09
438	0	6.17
438	1	9.27
438	2	2.43
438	3	-9.08
438	4	-9.85
438	5	-9.08
438	6	1.36
438	7	5.92
438	8	9.08
438	9	9.22
438	10	4.08
438	11	-5.53
438	12	5.34
438	13	4.95
438	14	9.27
438	15	-7.14
438	16	-8.98
438	17	9.13
438	18	3.83
438	19	3.54
438	20	-9.22
438	21	-6.12
438	22	6.89
438	23	-9.22
438	24	-6.89
438	25	-9.95
438	26	-5.15
438	27	-6.31
438	28	6.17
438	29	-9.08
438	30	-7.48
438	31	4.76
438	32	-9.08
438	33	2.43
438	34	6.17
438	35	6.17
438	36	6.46
438	37	7.67
438	38	-9.76
438	39	2.14
438	40	3.25
438	41	-0.44
438	42	-9.76
438	43	-1.02
438	44	-6.12
438	45	-7.67
438	46	-8.69
438	47	-6.31
438	48	6.89
438	49	5.73
438	50	-9.76
438	51	-9.37
438	52	-6.89
438	53	-9.66
438	54	-9.66
438	55	3.45
438	56	7.04
438	57	-9.08
438	58	3.83
438	59	5.58
438	60	-6.31
438	61	9.22
438	62	5.58
438	63	4.17
438	64	-6.36
438	65	-9.47
438	66	2.14
438	67	-3.25
438	68	-6.89
438	69	-8.93
438	72	-9.81
438	73	-7.77
438	97	-9.56
439	0	5.29
439	1	5.68
439	2	-9.56
439	4	-9.37
439	6	7.18
439	7	-8.93
439	9	8.98
439	10	8.88
439	12	-3.25
439	14	8.54
439	15	-9.22
439	16	-4.22
439	17	-5.68
439	18	-9.66
439	19	-9.42
439	20	-2.23
439	21	-5.29
439	22	1.65
439	23	-7.14
439	24	8.59
439	25	-0.63
439	26	9.17
439	27	-6.75
439	28	1.5
439	29	-9.85
439	30	1.6
439	31	9.27
439	33	-0.92
439	34	-6.5
439	35	-1.46
439	36	-3.01
439	37	0.39
439	38	-0.78
439	39	6.65
439	40	-4.81
439	41	-9.56
439	42	-9.9
439	43	-9.81
439	44	6.41
439	45	2.52
439	46	3.3
439	47	0.78
439	48	0.44
439	49	2.09
439	50	5.97
439	51	-4.56
439	52	-4.27
439	53	1.07
439	54	6.8
439	55	-5.1
439	58	-5.68
439	59	6.75
439	60	2.14
439	61	1.99
439	62	8.74
439	63	0.24
439	64	8.16
439	65	-9.47
439	66	-8.69
439	67	-3.93
439	68	1.55
439	69	-8.98
439	73	-9.71
439	79	-9.61
440	0	5.87
440	1	1.65
440	4	6.12
440	6	8.5
440	7	-5.49
440	9	5.49
440	10	5.73
440	12	4.85
440	14	-1.26
440	15	1.41
440	16	-0.19
440	17	8.06
440	18	1.55
440	19	8.54
440	20	6.6
440	24	-5.24
440	25	2.52
440	26	6.84
440	28	-1.21
440	30	2.82
440	31	5.63
440	33	4.85
440	34	8.01
440	35	6.55
440	37	7.62
440	38	3.35
440	39	6.99
440	41	5.49
440	44	-1.65
440	45	7.91
440	47	-2.09
440	48	7.77
440	49	7.86
440	52	6.65
440	53	8.01
440	55	-3.64
440	59	-5.05
440	60	7.43
440	61	7.67
440	64	5.24
440	65	7.96
440	67	7.38
440	68	6.5
440	77	6.02
440	84	6.36
440	87	8.35
440	90	9.17
441	1	-3.5
441	2	8.4
441	4	2.28
441	6	-0.15
441	7	-0.83
441	11	7.52
